drct,validtime,wspd,u,v,wndrun_u,wndrun_v,setup
110.0,2017-06-18 16:00:00,4.1155576,-3.867359107139363,1.4076036002170451,-1.2704166254801494,0.936637827261933,2.482153919615097
90.0,2017-06-18 17:00:00,4.1155576,-4.1155576,-2.5200522207732813e-16,-1.506203779646816,0.751003585994323,2.2863987728612556
100.0,2017-06-18 18:00:00,3.6011129,-3.5464039033922763,0.6253266926578747,-1.7719599767077021,0.6342377673637992,2.2491390472086006
120.0,2017-06-18 19:00:00,4.1155576,-3.564177432338116,2.057778799999999,-2.010324612726835,0.6445793712329922,2.5128312903842907
100.0,2017-06-18 20:00:00,4.6300023,-4.559662161504355,0.803991461988696,-2.3456302671861597,0.4582640952040305,2.3486769168803394
130.0,2017-06-18 21:00:00,2.5722234999999998,-1.9704375186350487,1.6533933951445436,-2.5098333937390804,0.4674357031327426,2.5930244771789916
140.0,2017-06-18 22:00:00,4.1155576,-2.6454294322312712,3.152700029816077,-2.7302858464250193,0.7301607056174158,3.5191157618552373
140.0,2017-06-18 23:00:00,5.1444469999999995,-3.3067867902890886,3.940875037270096,-3.005851412282443,1.0585669587232571,4.808377658211918
170.0,2017-06-19 00:00:00,5.1444469999999995,-0.8933238466541062,5.066291290560395,-3.0802950661702853,1.4807578996032902,6.461833128581673
200.0,2017-06-19 01:00:00,2.5722234999999998,0.879752250135653,2.417099441962102,-2.8967561523160117,1.550820351857795,6.380630005761571
0.0,2017-06-19 02:00:00,0.0,-0.0,-0.0,-2.6368682145413573,1.7008667226911285,6.597822830835754
160.0,2017-06-19 03:00:00,1.5433341,-0.5278513500813922,1.4502596651772612,-2.3431030743441137,1.8812766178995075,6.836001242472654
110.0,2017-06-19 06:00:00,2.5722234999999998,-2.417099441962102,0.8797522501356532,-1.9005015723559826,2.142214137205482,7.102516122259536
130.0,2017-06-19 07:00:00,2.5722234999999998,-1.9704375186350487,1.6533933951445436,-1.7411275809856757,2.1017755967199365,6.732287543966319
140.0,2017-06-19 08:00:00,1.5433341,-0.9920360370867267,1.182262511181029,-1.3843649685439128,2.13960270163917,6.38154450021581
100.0,2017-06-19 09:00:00,1.5433341,-1.5198873871681184,0.267997153996232,-1.33930995539722,2.0010630775243383,5.828466842369502
100.0,2017-06-19 10:00:00,3.0866682,-3.039774774336237,0.535994307992464,-1.3787444896077168,1.7393925053419774,5.019752561323441
90.0,2017-06-19 11:00:00,3.0866682,-3.0866682,-1.8900391655799612e-16,-1.3567326305788079,1.345305001614968,3.749397162486303
100.0,2017-06-19 12:00:00,3.6011129,-3.5464039033922763,0.6253266926578747,-1.6220406362526247,0.9012085418247159,2.7681457461693952
110.0,2017-06-19 13:00:00,6.1733364,-5.801038660709045,2.111405400325568,-2.290119727337095,0.8706391376610625,3.439381212126639
120.0,2017-06-19 14:00:00,5.6588917,-4.9007439694649095,2.8294458499999986,-2.7801941242835855,1.1535837226610623,4.949818782020141
120.0,2017-06-19 15:00:00,5.6588917,-4.9007439694649095,2.8294458499999986,-3.217483386221937,1.2915023411433362,5.954860676378692
140.0,2017-06-19 16:00:00,7.716670499999999,-4.960180185433633,5.911312555905144,-3.3759103679684554,1.711485087939864,7.71079568542675
140.0,2017-06-19 17:00:00,7.2022258,-4.629501506404725,5.517225052178135,-3.4803762961714777,2.0286300849597203,9.044797821980799
130.0,2017-06-19 18:00:00,5.6588917,-4.3349625409971075,3.6374654693179966,-3.6401982210910617,2.258439519891582,10.326027681458175
140.0,2017-06-19 19:00:00,8.2311152,-5.2908588644625425,6.305400059632154,-3.916899999910019,2.646106741932216,12.425183331602867
150.0,2017-06-19 20:00:00,8.7455599,-4.372779949999999,7.573877043718495,-4.198628659319458,3.178741286310338,15.377355598028046
190.0,2017-06-19 21:00:00,2.5722234999999998,0.4466619233270537,2.533145645280197,-4.034749550111528,3.3675036605840027,16.04301767182397
190.0,2017-06-19 22:00:00,5.1444469999999995,0.8933238466541074,5.066291290560394,-3.7069913316956655,3.7450284091313297,17.172677401785627
210.0,2017-06-19 23:00:00,2.0577788,1.0288894000000002,1.7820887161690575,-3.364028198362332,3.893535802145418,17.27054323570881
0.0,2017-06-20 00:00:00,0.0,-0.0,-0.0,-3.0684945397463097,3.8414252444239287,16.41659386985716
0.0,2017-06-20 01:00:00,0.0,-0.0,-0.0,-2.585074651353889,3.6654747943967982,14.728313988194019
70.0,2017-06-20 02:00:00,2.5722234999999998,-2.4170994419621015,-0.8797522501356534,-2.378104274061988,3.356374952718827,12.935158604788306
70.0,2017-06-20 03:00:00,2.5722234999999998,-2.4170994419621015,-0.8797522501356534,-2.1711338967700873,3.0472751110408556,11.221438701444608
60.0,2017-06-20 04:00:00,3.0866682,-2.6731330742535864,-1.5433341000000005,-1.9805466375050838,2.426054556382094,8.346248770093753
70.0,2017-06-20 05:00:00,3.0866682,-2.9005193303545225,-1.0557027001627843,-1.8364647895008999,1.8783105770203505,6.1121989861481945
80.0,2017-06-20 06:00:00,2.5722234999999998,-2.533145645280197,-0.44666192332705357,-1.6863133815244906,1.5379666276332629,4.718543716583027
120.0,2017-06-20 07:00:00,3.6011129,-3.1186552532958514,1.800556449999999,-1.5052964139272664,1.16256299349725,3.3906691105968143
130.0,2017-06-20 08:00:00,2.5722234999999998,-1.9704375186350487,1.6533933951445436,-1.3051012113135207,0.6691893561160874,1.8599555554933342
140.0,2017-06-20 09:00:00,4.1155576,-2.6454294322312712,3.152700029816077,-1.562775490943381,0.7208188881607439,2.253195143184167
130.0,2017-06-20 10:00:00,3.6011129,-2.758612526089068,2.3147507532023615,-1.8671035220053123,0.4915238433809077,1.9870084332938722
130.0,2017-06-20 11:00:00,3.6011129,-2.758612526089068,2.3147507532023615,-2.1827286825127343,0.5359123464670165,2.407167390003824
130.0,2017-06-20 12:00:00,5.1444469999999995,-3.9408750372700974,3.3067867902890873,-2.5111349356185757,0.8114779123244403,3.5119428627565266
150.0,2017-06-20 13:00:00,5.6588917,-2.8294458499999995,4.900743969464909,-2.7469220897852424,1.2198732431131827,5.070192274174155
130.0,2017-06-20 14:00:00,6.6877811,-5.123137548451127,4.298822827375814,-2.972425265325995,1.6514211662391383,6.866839182432161
130.0,2017-06-20 15:00:00,7.2022258,-5.517225052178136,4.629501506404723,-3.2307690661773307,2.1105256459508364,8.9985788821932
130.0,2017-06-20 16:00:00,6.6877811,-5.123137548451127,4.298822827375814,-3.4349361056937924,2.597372056565488,11.371239655653042
130.0,2017-06-20 17:00:00,7.716670499999999,-5.911312555905146,4.960180185433631,-3.685835541156345,3.0986956303651887,14.070656187735821
130.0,2017-06-20 18:00:00,7.2022258,-5.517225052178136,4.629501506404723,-3.9345088250645066,3.5217092495095037,16.605227021308675
120.0,2017-06-20 19:00:00,9.2600046,-8.019399222760761,4.630002299999998,-4.342904155853248,3.75749640367617,18.58317416671243
120.0,2017-06-20 20:00:00,7.2022258,-6.237310506591703,3.601112899999998,-4.698476904849636,3.919806362414125,20.155034888417134
130.0,2017-06-20 21:00:00,7.716670499999999,-5.911312555905146,4.960180185433631,-4.97063383182246,4.070429708715587,21.37127290745017
130.0,2017-06-20 22:00:00,5.6588917,-4.3349625409971075,3.6374654693179966,-5.101996333064797,4.1806559350585575,22.232539385883488
130.0,2017-06-20 23:00:00,5.1444469999999995,-3.9408750372700974,3.3067867902890873,-5.20051820899655,4.263325604815784,22.885894284565357
140.0,2017-06-21 00:00:00,5.1444469999999995,-3.3067867902890886,3.940875037270096,-5.147677521748132,4.316166292064201,23.1851764480242
140.0,2017-06-21 01:00:00,3.6011129,-2.3147507532023623,2.7586125260890677,-5.104786263681661,4.137655338449548,22.10624858987838
140.0,2017-06-21 02:00:00,4.6300023,-2.97610811126018,3.546787533543087,-4.92586714391575,4.0749857306301545,21.524230534392252
140.0,2017-06-21 03:00:00,5.1444469999999995,-3.3067867902890886,3.940875037270096,-4.741663955424996,4.017600191535602,20.63116702049479
130.0,2017-06-21 04:00:00,4.1155576,-3.152700029816078,2.64542943223127,-4.577460828872074,3.87981740860689,19.573075935302796
130.0,2017-06-21 05:00:00,4.6300023,-3.546787533543088,2.9761081112601793,-4.380417077008569,3.7144780690924364,18.32812622747438
140.0,2017-06-21 06:00:00,5.1444469999999995,-3.3067867902890886,3.940875037270096,-4.196213888517815,3.657092529997884,17.732649575811077
160.0,2017-06-21 07:00:00,4.1155576,-1.4076036002170458,3.8673591071393627,-3.6452309199725064,3.5935389305928305,16.441153840522933
130.0,2017-06-21 08:00:00,5.1444469999999995,-3.9408750372700974,3.3067867902890873,-3.453861297529038,3.5690117547835882,15.889751435051027
140.0,2017-06-21 09:00:00,3.0866682,-1.9840720741734534,2.364525022362058,-3.126591257384731,3.3527071578609573,14.241372563572005
140.0,2017-06-21 10:00:00,4.1155576,-2.6454294322312712,3.152700029816077,-2.9857968316542447,3.3123100379024635,13.80159944753991
140.0,2017-06-21 11:00:00,3.6011129,-2.3147507532023623,2.7586125260890677,-2.8502864746486005,3.266628849219128,13.356560665587626
160.0,2017-06-21 12:00:00,4.1155576,-1.4076036002170458,3.8673591071393627,-2.6920212088092637,3.260502521708234,12.981543950354697
170.0,2017-06-21 13:00:00,5.6588917,-0.982656231319517,5.572920419616435,-2.581013331985693,3.495028179502182,13.949556275395095
140.0,2017-06-21 14:00:00,6.1733364,-3.968144148346907,4.729050044724116,-2.6636830017429207,3.593550055433935,14.470090008741275
140.0,2017-06-21 15:00:00,4.6300023,-2.97610811126018,3.546787533543087,-2.636126445157178,3.560709430123351,14.262946608435204
120.0,2017-06-21 16:00:00,6.6877811,-5.791788327549438,3.3438905499999985,-2.8560504699682916,3.6189145232707443,15.0264857492396
130.0,2017-06-21 17:00:00,10.288893999999999,-7.881750074540195,6.613573580578175,-3.217297348384717,3.9220366457139098,17.205542685547876
130.0,2017-06-21 18:00:00,5.1444469999999995,-3.9408750372700974,3.3067867902890873,-3.2701380356331344,3.869195958465493,17.025079396025408
140.0,2017-06-21 19:00:00,8.7455599,-5.621537543491451,6.699487563359164,-3.621299197572668,4.105206663150477,18.951355710561153
140.0,2017-06-21 20:00:00,9.774449299999999,-6.282894901549268,7.487662570813183,-3.816467519595932,4.453612978194151,21.017577451438324
120.0,2017-06-21 21:00:00,7.716670499999999,-6.682832685633967,3.858335249999998,-4.208030903884308,4.578097163830646,22.497644478792072
130.0,2017-06-21 22:00:00,6.6877811,-5.123137548451127,4.298822827375814,-4.414506580235963,4.673607396960624,23.65041222091618
130.0,2017-06-21 23:00:00,5.1444469999999995,-3.9408750372700974,3.3067867902890873,-4.550016937241607,4.71928858564396,24.095543117000506
140.0,2017-06-22 00:00:00,5.6588917,-3.6374654693179975,4.334962540997106,-4.735838759666686,4.758255538465438,24.6945239083757
150.0,2017-06-22 01:00:00,5.1444469999999995,-2.5722234999999993,4.455221790422644,-4.868302698723393,4.665113986032622,24.567692309123647
150.0,2017-06-22 02:00:00,4.6300023,-2.3150011499999996,4.0096996113803804,-4.730540782194485,4.60516811658731,23.802537785379663
150.0,2017-06-22 03:00:00,4.1155576,-2.0577787999999995,3.5641774323381155,-4.654013339589469,4.60661727482023,23.78964188989799
170.0,2017-06-22 04:00:00,3.6011129,-0.6253266926578744,3.5464039033922763,-4.223474870015173,4.623493387602918,22.96661813086457
0.0,2017-06-22 05:00:00,0.0,-0.0,-0.0,-3.5666623638034896,4.072362255888071,18.636812090372427
130.0,2017-06-22 06:00:00,2.0577788,-1.576350014908039,1.322714716115635,-3.3696186119399845,3.907022916373616,17.34038263368026
140.0,2017-06-22 07:00:00,4.1155576,-2.6454294322312712,3.152700029816077,-3.1216096026683027,3.611457288578359,15.43225225275693
160.0,2017-06-22 08:00:00,3.0866682,-1.0557027001627843,2.9005193303545225,-2.6860102525527636,3.229195351873471,12.853079261469478
150.0,2017-06-22 09:00:00,2.5722234999999998,-1.2861117499999997,2.227610895211322,-2.2362835079165992,3.0933016556410817,11.48672533021321
150.0,2017-06-22 10:00:00,2.0577788,-1.0288893999999997,1.7820887161690577,-1.8950961622123386,2.8835738130405186,10.054448044645355
140.0,2017-06-22 11:00:00,3.0866682,-1.9840720741734534,2.364525022362058,-1.7320292486209514,2.8050519990465994,9.437647949179823
150.0,2017-06-22 12:00:00,3.6011129,-1.8005564499999998,3.118655253295851,-1.578953497011118,2.7036930584048284,8.812367652575327
160.0,2017-06-22 13:00:00,5.6588917,-1.935454950298438,5.3176187723166235,-1.525889451202655,2.77555947356266,8.99960161675124
140.0,2017-06-22 14:00:00,5.1444469999999995,-3.3067867902890886,3.940875037270096,-1.608538254560079,2.7698240923868025,9.11823209509742
130.0,2017-06-22 15:00:00,7.716670499999999,-5.911312555905146,4.960180185433631,-1.9296660675521744,2.8861576551447627,10.090919835418017
120.0,2017-06-22 16:00:00,6.6877811,-5.791788327549438,3.3438905499999985,-2.3602045371264713,2.869281542362073,10.784102758790123
130.0,2017-06-22 17:00:00,6.6877811,-5.123137548451127,4.298822827375814,-2.7871326661640654,3.2275167779767244,13.030090779035373
120.0,2017-06-22 18:00:00,7.716670499999999,-6.682832685633967,3.858335249999998,-3.212672888724559,3.438818489133754,14.812155835827932
140.0,2017-06-22 19:00:00,7.716670499999999,-4.960180185433633,5.911312555905144,-3.4055687848247564,3.6687028663078425,16.24936369938678
140.0,2017-06-22 20:00:00,7.716670499999999,-4.960180185433633,5.911312555905144,-3.730941908597327,3.9196023017703943,18.071484313956844
120.0,2017-06-22 21:00:00,7.2022258,-6.237310506591703,3.601112899999998,-4.143541804979969,4.03406080216945,19.513759687266784
120.0,2017-06-22 22:00:00,6.1733364,-5.346266148507174,3.0866681999999988,-4.503323200688901,4.142775759155362,20.9809408737217
120.0,2017-06-22 23:00:00,6.1733364,-5.346266148507174,3.0866681999999988,-4.783506040216711,4.2029543572918575,21.69716449630309
120.0,2017-06-23 00:00:00,4.6300023,-4.0096996113803804,2.315001149999999,-4.967601303665076,4.1359831820172035,21.884152138039568
130.0,2017-06-23 01:00:00,4.1155576,-3.152700029816078,2.64542943223127,-5.069038393624878,3.9133007370100903,20.947956764805927
140.0,2017-06-23 02:00:00,4.6300023,-2.97610811126018,3.546787533543087,-5.041481837039137,3.880460111699507,20.7428250118353
130.0,2017-06-23 03:00:00,4.1155576,-3.152700029816078,2.64542943223127,-4.811597459865047,3.6875642155993096,18.992183787651644
120.0,2017-06-23 04:00:00,3.6011129,-3.1186552532958514,1.800556449999999,-4.588836370343915,3.55895304059931,18.08971913625574
120.0,2017-06-23 05:00:00,4.1155576,-3.564177432338116,2.057778799999999,-4.458923027334497,3.3721993716513254,16.819448953236417
120.0,2017-06-23 06:00:00,3.6011129,-3.1186552532958514,1.800556449999999,-4.16190824130632,3.2007178049846594,15.551164012576727
120.0,2017-06-23 07:00:00,3.6011129,-3.1186552532958514,1.800556449999999,-4.0084478302948385,2.8581547961592304,13.442254962095951
140.0,2017-06-23 08:00:00,3.6011129,-2.3147507532023623,2.7586125260890677,-3.7879953776088993,2.595429793674557,11.89638634840722
170.0,2017-06-23 09:00:00,2.0577788,-0.3573295386616425,2.026516516224158,-3.2979969636147284,2.4642134283599035,10.629088788518269
160.0,2017-06-23 10:00:00,1.5433341,-0.5278513500813922,1.4502596651772612,-2.896462397079247,2.327846050458009,9.400846661963818
0.0,2017-06-23 11:00:00,0.0,-0.0,-0.0,-2.450940218036982,2.070623700458009,7.653032292402983
160.0,2017-06-23 12:00:00,2.5722234999999998,-0.8797522501356536,2.4170994419621015,-2.190111271266588,2.0791318914548507,7.363595789961795
160.0,2017-06-23 13:00:00,3.0866682,-1.0557027001627843,2.9005193303545225,-2.01536149379548,2.100389382965122,7.1296781791691375
130.0,2017-06-23 14:00:00,4.6300023,-3.546787533543088,2.9761081112601793,-2.0629181123190556,2.052832764441546,7.048457822654669
120.0,2017-06-23 15:00:00,5.6588917,-4.9007439694649095,2.8294458499999986,-2.208588440623125,2.0681674659222735,7.295438267101917
110.0,2017-06-23 16:00:00,6.6877811,-6.2844585491014655,2.2873558503526983,-2.4724053819402596,2.108734082618332,7.800289666264487
130.0,2017-06-23 17:00:00,6.1733364,-4.729050044724118,3.9681441483469055,-2.569478099639093,2.267931194980574,8.567337993219667
140.0,2017-06-23 18:00:00,7.716670499999999,-4.960180185433633,5.911312555905144,-2.7229385106505752,2.610494203806003,10.28012869426681
130.0,2017-06-23 19:00:00,6.1733364,-4.729050044724118,3.9681441483469055,-2.8571380766029306,2.7911265120015787,11.201098306628724
110.0,2017-06-23 20:00:00,7.2022258,-6.767878437493886,2.463306300379829,-3.2282320502938906,2.766517659859142,11.837131477420206
120.0,2017-06-23 21:00:00,5.6588917,-4.9007439694649095,2.8294458499999986,-3.606849919527497,2.8334284376737955,12.697848362259569
130.0,2017-06-23 22:00:00,6.6877811,-5.123137548451127,4.298822827375814,-3.9897904360583083,3.0708087011903413,14.603039323123392
130.0,2017-06-23 23:00:00,6.1733364,-4.729050044724118,3.9681441483469055,-4.383877939785318,3.4014873802192507,16.89558084513159
130.0,2017-06-24 00:00:00,6.6877811,-5.123137548451127,4.298822827375814,-4.737493381311607,3.55829766233706,18.35123084004633
150.0,2017-06-24 01:00:00,4.6300023,-2.3150011499999996,4.0096996113803804,-4.842434918798042,3.650729352422548,19.002803338047293
150.0,2017-06-24 02:00:00,3.6011129,-1.8005564499999998,3.118655253295851,-4.696915661836118,3.662608280925521,18.79014294772327
140.0,2017-06-24 03:00:00,5.1444469999999995,-3.3067867902890886,3.940875037270096,-4.5640858969048,3.7552273798646945,18.85748001968002
160.0,2017-06-24 04:00:00,4.1155576,-1.4076036002170458,3.8673591071393627,-4.157681317831098,3.8868943179302504,18.821416194550775
150.0,2017-06-24 05:00:00,3.6011129,-1.8005564499999998,3.118655253295851,-3.9136401849374214,3.816103576675996,17.93259241845768
160.0,2017-06-24 06:00:00,2.5722234999999998,-0.8797522501356536,2.4170994419621015,-3.573604523662589,3.524919150514076,15.96562426524765
160.0,2017-06-24 07:00:00,2.5722234999999998,-0.8797522501356536,2.4170994419621015,-3.252829707446884,3.3956654249820084,14.638367876024171
170.0,2017-06-24 08:00:00,3.0866682,-0.5359943079924638,3.0397747743362373,-2.7335060299884315,3.443704464478376,13.995129510213854
180.0,2017-06-24 09:00:00,3.0866682,-3.7800783311599224e-16,3.0866682,-2.3251106991996893,3.46513966031171,13.297096962031477
180.0,2017-06-24 10:00:00,2.0577788,-2.5200522207732813e-16,2.0577788,-1.8981825701620956,3.278385991363725,11.728198433962557
170.0,2017-06-24 11:00:00,1.5433341,-0.2679971539962319,1.5198873871681187,-1.5264281626014384,3.0743645945988263,10.237743721698733
180.0,2017-06-24 12:00:00,3.0866682,-3.7800783311599224e-16,3.0866682,-1.0995000335638447,2.973351708984175,9.125677986284707
190.0,2017-06-24 13:00:00,4.1155576,0.7146590773232859,4.053033032448315,-0.8470283479535711,2.9769628274065028,8.748334205408765
200.0,2017-06-24 14:00:00,4.1155576,1.407603600217045,3.867359107139363,-0.5796816771021505,3.0393548152267953,8.58575311882958
110.0,2017-06-24 16:00:00,4.6300023,-4.350778995531784,1.5835540502441758,-0.5993244300228597,2.7497797898687515,7.482139496895278
120.0,2017-06-24 17:00:00,6.6877811,-5.791788327549438,3.3438905499999985,-0.9621636916182633,2.7702557259327647,8.11222258136053
120.0,2017-06-24 18:00:00,6.6877811,-5.791788327549438,3.3438905499999985,-1.4087124259286072,2.854509463027119,9.143068935398066
110.0,2017-06-24 19:00:00,7.716670499999999,-7.251298325886306,2.6392567504069593,-1.9879438873604847,2.8747055819766514,10.130996352912307
130.0,2017-06-24 20:00:00,7.2022258,-5.517225052178136,4.629501506404723,-2.4407830459228186,3.019226193982877,11.519902885517235
120.0,2017-06-24 21:00:00,7.2022258,-6.237310506591703,3.601112899999998,-3.0078112737947915,3.0659938939828772,12.77845925606362
120.0,2017-06-24 22:00:00,7.716670499999999,-6.682832685633967,3.858335249999998,-3.615341517943334,3.2296808439828766,14.607124095009882
140.0,2017-06-24 23:00:00,6.1733364,-3.968144148346907,4.729050044724116,-3.9517185174297595,3.5214229037606946,16.664909975682047
140.0,2017-06-25 00:00:00,6.6877811,-4.298822827375815,5.123137548451125,-4.342520592645743,3.7065564808926155,18.16562866019853
150.0,2017-06-25 01:00:00,5.6588917,-2.8294458499999995,4.900743969464909,-4.664711949675132,3.7836211115304867,19.318262142718282
150.0,2017-06-25 02:00:00,5.1444469999999995,-2.5722234999999993,4.455221790422644,-5.026514413331227,3.8370631736471483,20.234386604079486
160.0,2017-06-25 03:00:00,3.6011129,-1.231653150189915,3.3839392187469426,-4.710275974736118,3.7993028440721317,19.537166509119047
170.0,2017-06-25 04:00:00,4.1155576,-0.714659077323285,4.053033032448316,-4.407265981552076,4.0050927592558105,19.88796567768443
170.0,2017-06-25 05:00:00,3.0866682,-0.5359943079924638,3.0397747743362373,-3.969283146588994,3.9797497779504973,18.918667257111927
170.0,2017-06-25 06:00:00,3.6011129,-0.6253266926578744,3.5464039033922763,-3.5387446770146966,3.996625890733187,18.07579794884789
190.0,2017-06-25 07:00:00,3.0866682,0.5359943079924645,3.039774774336237,-2.8898036241914657,4.030002392727294,17.010108094872198
190.0,2017-06-25 08:00:00,2.0577788,0.35732953866164296,2.0265165162241576,-2.400257408288152,3.8130869768789126,15.079267689299678
170.0,2017-06-25 09:00:00,2.5722234999999998,-0.4466619233270531,2.5331456452801975,-1.9177033596827646,3.724089705652263,13.770016748498499
0.0,2017-06-25 10:00:00,0.0,-0.0,-0.0,-1.3608006358799338,3.4025617681522635,11.34657387728462
180.0,2017-06-25 11:00:00,2.0577788,-2.5200522207732813e-16,2.0577788,-1.030121956851025,3.1799558310919203,9.85855065869001
170.0,2017-06-25 12:00:00,3.6011129,-0.6253266926578744,3.5464039033922763,-0.7239972789578631,3.0485613606703486,8.826045655465936
180.0,2017-06-25 13:00:00,4.1155576,-5.040104441546563e-16,4.1155576,-0.4882101247911965,2.9831291632149406,8.203148621565646
210.0,2017-06-25 14:00:00,3.0866682,1.5433341000000005,2.6731330742535864,-0.14524699145786327,2.8346217702008527,7.146458067128179
100.0,2017-06-25 16:00:00,5.1444469999999995,-5.066291290560394,0.8933238466541065,-0.4420857236855957,2.4974375307153704,6.33958302712898
110.0,2017-06-25 17:00:00,5.6588917,-5.317618772316624,1.935454950298437,-0.8767788568059739,2.3970448194392064,6.592706067157135
110.0,2017-06-25 18:00:00,6.1733364,-5.801038660709045,2.111405400325568,-1.3472981266288075,2.266590410069506,6.782230358594577
120.0,2017-06-25 19:00:00,6.1733364,-5.346266148507174,3.0866681999999988,-1.8820490772196836,2.270853448766211,7.5628842087557535
120.0,2017-06-25 20:00:00,6.1733364,-5.346266148507174,3.0866681999999988,-2.4005577760532124,2.367230874564015,8.788402482530163
130.0,2017-06-25 21:00:00,7.716670499999999,-5.911312555905146,4.960180185433631,-2.8973441971966754,2.5878703782143275,10.478417415503475
120.0,2017-06-25 22:00:00,5.1444469999999995,-4.4552217904226445,2.5722234999999984,-3.302364359962371,2.8217088782143276,12.224307992942999
140.0,2017-06-25 23:00:00,6.1733364,-3.968144148346907,4.729050044724116,-3.663104737084817,3.0645517186437927,13.898503529438488
140.0,2017-06-26 00:00:00,6.6877811,-4.298822827375815,5.123137548451125,-3.997058931150084,3.2078911409218693,15.227155263655428
140.0,2017-06-26 01:00:00,6.6877811,-4.298822827375815,5.123137548451125,-4.387861006366067,3.2994893180537903,16.36787806089246
140.0,2017-06-26 02:00:00,5.6588917,-3.6374654693179975,4.334962540997106,-4.858842785394976,3.4505647241213824,17.902906660346083
150.0,2017-06-26 03:00:00,4.1155576,-2.0577787999999995,3.5641774323381155,-4.625420786612061,3.46003244980611,17.665132128672134
210.0,2017-06-26 04:00:00,2.0577788,1.0288894000000002,1.7820887161690575,-4.117489062398696,3.534096188932356,17.067839602394947
180.0,2017-06-26 05:00:00,1.5433341,-1.8900391655799612e-16,1.5433341,-3.6743541647056435,3.5014194514074863,16.04485478585054
170.0,2017-06-26 06:00:00,2.0577788,-0.3573295386616425,2.026516516224158,-3.22071173786836,3.494345377732369,15.030672189805479
190.0,2017-06-26 07:00:00,2.0577788,0.35732953866164296,2.0265165162241576,-2.745412097270959,3.405999404084382,13.779081771481048
180.0,2017-06-26 08:00:00,3.0866682,-3.7800783311599224e-16,3.0866682,-2.299889918228694,3.405999404084383,12.996425734757802
170.0,2017-06-26 09:00:00,1.5433341,-0.2679971539962319,1.5198873871681187,-1.829613634736284,3.119308337562257,10.938732152734094
180.0,2017-06-26 10:00:00,3.0866682,-3.7800783311599224e-16,3.0866682,-1.4583451522010638,3.1621787292289234,10.480837892924908
210.0,2017-06-26 11:00:00,1.5433341,0.7716670500000002,1.3365665371267932,-1.063360885672155,2.8794717702624797,8.694812514648682
180.0,2017-06-26 12:00:00,3.0866682,-3.7800783311599224e-16,3.0866682,-0.7051256500575036,2.7097659912248857,7.506946231363471
180.0,2017-06-26 13:00:00,4.1155576,-5.040104441546563e-16,4.1155576,-0.3468904144428524,2.625800995520625,6.6877150865855635
170.0,2017-06-26 14:00:00,4.6300023,-0.8039914619886958,4.559662161504356,-0.11076758049874406,2.6445259638962293,6.377985546299231
170.0,2017-06-26 15:00:00,4.1155576,-0.714659077323285,4.053033032448316,0.0011590630576488552,2.6852639305720793,6.391347316233501
160.0,2017-06-26 16:00:00,2.5722234999999998,-0.8797522501356536,2.4170994419621015,-0.15789440778698896,2.738181491054833,6.7884199891988715
0.0,2017-06-26 17:00:00,0.0,-0.0,-0.0,-0.15789440778698896,2.609570316054833,6.317392634895447
100.0,2017-06-26 18:00:00,6.1733364,-6.079549548672474,1.071988615984928,-0.6347460752878916,2.530026324368231,6.728366413055007
110.0,2017-06-26 19:00:00,5.6588917,-5.317618772316624,1.935454950298437,-1.1076584345360805,2.5224378605410873,7.385409124359022
110.0,2017-06-26 20:00:00,6.1733364,-5.801038660709045,2.111405400325568,-1.5910783229285006,2.441165960568218,7.802531124342097
110.0,2017-06-26 21:00:00,3.6011129,-3.383939218746943,1.2316531501899144,-1.850740161657727,2.417146440820034,8.124358119270862
140.0,2017-06-26 22:00:00,4.6300023,-2.97610811126018,3.546787533543087,-2.0987491709294086,2.4554897186152917,8.590266176171205
130.0,2017-06-26 23:00:00,3.0866682,-2.364525022362059,1.9840720741734528,-2.3600985102929135,2.5094485133691804,9.276892415059814
130.0,2017-06-27 00:00:00,2.0577788,-1.576350014908039,1.322714716115635,-2.4914610115352502,2.3624523897121494,8.818541948765095
110.0,2017-06-27 01:00:00,4.1155576,-3.867359107139363,1.4076036002170451,-2.813740937130197,2.1367895563969035,8.450353371584677
140.0,2017-06-27 02:00:00,3.6011129,-2.3147507532023623,2.7586125260890677,-2.9396375447313354,1.9867020867789627,8.080004638778755
130.0,2017-06-27 03:00:00,3.0866682,-2.364525022362059,1.9840720741734528,-3.077126373484567,1.8142886735893908,7.708861962322507
150.0,2017-06-27 04:00:00,3.0866682,-1.5433340999999998,2.673133074253587,-3.132424860973263,1.8356248096136818,7.738719388485571
160.0,2017-06-27 05:00:00,3.0866682,-1.0557027001627843,2.9005193303545225,-3.220400085986828,2.077334753809892,8.905109789309943
180.0,2017-06-27 06:00:00,3.0866682,-3.7800783311599224e-16,3.0866682,-2.7137709569307886,2.245224719144481,8.8021694571996
170.0,2017-06-27 07:00:00,1.5433341,-0.2679971539962319,1.5198873871681187,-2.2929691554040885,2.2105940888836213,7.97603275299968
180.0,2017-06-27 08:00:00,3.0866682,-3.7800783311599224e-16,3.0866682,-1.8095492670116682,2.29186598885649,7.575045975050212
170.0,2017-06-27 09:00:00,3.0866682,-0.5359943079924638,3.0397747743362373,-1.572220524448795,2.442542790868684,7.766023936475782
190.0,2017-06-27 10:00:00,3.0866682,0.5359943079924645,3.039774774336237,-1.2795453228444083,2.4002917276014464,7.1854000390756525
